stepsToClean,cleanPercentage,totalMovements,maxTimeReached,totalSteps,numAgents,agentType,repetition,success,movementsPerAgent
190.0,100.0,893,True,500,2,coordination,74,True,446.5
243.0,100.0,897,True,500,2,coordination,75,True,448.5
193.0,100.0,889,True,500,2,coordination,76,True,444.5
193.0,100.0,895,True,500,2,coordination,77,True,447.5
208.0,100.0,891,True,500,2,coordination,78,True,445.5
162.0,100.0,897,True,500,2,coordination,79,True,448.5
207.0,100.0,888,True,500,2,coordination,80,True,444.0
164.0,100.0,898,True,500,2,coordination,81,True,449.0
203.0,100.0,885,True,500,2,coordination,82,True,442.5
190.0,100.0,895,True,500,2,coordination,83,True,447.5
233.0,100.0,891,True,500,2,coordination,84,True,445.5
190.0,100.0,899,True,500,2,coordination,85,True,449.5
185.0,100.0,899,True,500,2,coordination,86,True,449.5
210.0,100.0,891,True,500,2,coordination,87,True,445.5
170.0,100.0,893,True,500,2,coordination,88,True,446.5
222.0,100.0,886,True,500,2,coordination,89,True,443.0
229.0,100.0,892,True,500,2,coordination,90,True,446.0
157.0,100.0,898,True,500,2,coordination,91,True,449.0
181.0,100.0,896,True,500,2,coordination,92,True,448.0
198.0,100.0,893,True,500,2,coordination,93,True,446.5
229.0,100.0,882,True,500,2,coordination,94,True,441.0
179.0,100.0,898,True,500,2,coordination,95,True,449.0
170.0,100.0,893,True,500,2,coordination,96,True,446.5
171.0,100.0,900,True,500,2,coordination,97,True,450.0
225.0,100.0,890,True,500,2,coordination,98,True,445.0
156.0,100.0,898,True,500,2,coordination,99,True,449.0
124.0,100.0,1850,True,500,4,coordination,0,True,462.5
131.0,100.0,1863,True,500,4,coordination,1,True,465.75
82.0,100.0,1886,True,500,4,coordination,2,True,471.5
113.0,100.0,1869,True,500,4,coordination,3,True,467.25
108.0,100.0,1882,True,500,4,coordination,4,True,470.5
92.0,100.0,1881,True,500,4,coordination,5,True,470.25
119.0,100.0,1856,True,500,4,coordination,6,True,464.0
107.0,100.0,1882,True,500,4,coordination,7,True,470.5
121.0,100.0,1874,True,500,4,coordination,8,True,468.5
128.0,100.0,1864,True,500,4,coordination,9,True,466.0
115.0,100.0,1885,True,500,4,coordination,10,True,471.25
100.0,100.0,1882,True,500,4,coordination,11,True,470.5
104.0,100.0,1865,True,500,4,coordination,12,True,466.25
88.0,100.0,1881,True,500,4,coordination,13,True,470.25
103.0,100.0,1890,True,500,4,coordination,14,True,472.5
103.0,100.0,1885,True,500,4,coordination,15,True,471.25
91.0,100.0,1877,True,500,4,coordination,16,True,469.25
82.0,100.0,1890,True,500,4,coordination,17,True,472.5
106.0,100.0,1886,True,500,4,coordination,18,True,471.5
142.0,100.0,1843,True,500,4,coordination,19,True,460.75
144.0,100.0,1860,True,500,4,coordination,20,True,465.0
171.0,100.0,1828,True,500,4,coordination,21,True,457.0
153.0,100.0,1851,True,500,4,coordination,22,True,462.75
92.0,100.0,1890,True,500,4,coordination,23,True,472.5
109.0,100.0,1868,True,500,4,coordination,24,True,467.0
111.0,100.0,1884,True,500,4,coordination,25,True,471.0
136.0,100.0,1851,True,500,4,coordination,26,True,462.75
101.0,100.0,1853,True,500,4,coordination,27,True,463.25
81.0,100.0,1890,True,500,4,coordination,28,True,472.5
110.0,100.0,1864,True,500,4,coordination,29,True,466.0
103.0,100.0,1882,True,500,4,coordination,30,True,470.5
147.0,100.0,1845,True,500,4,coordination,31,True,461.25
117.0,100.0,1864,True,500,4,coordination,32,True,466.0
115.0,100.0,1878,True,500,4,coordination,33,True,469.5
137.0,100.0,1843,True,500,4,coordination,34,True,460.75
133.0,100.0,1847,True,500,4,coordination,35,True,461.75
114.0,100.0,1867,True,500,4,coordination,36,True,466.75
95.0,100.0,1884,True,500,4,coordination,37,True,471.0
140.0,100.0,1857,True,500,4,coordination,38,True,464.25
105.0,100.0,1876,True,500,4,coordination,39,True,469.0
106.0,100.0,1877,True,500,4,coordination,40,True,469.25
83.0,100.0,1883,True,500,4,coordination,41,True,470.75
113.0,100.0,1868,True,500,4,coordination,42,True,467.0
98.0,100.0,1883,True,500,4,coordination,43,True,470.75
105.0,100.0,1886,True,500,4,coordination,44,True,471.5
130.0,100.0,1862,True,500,4,coordination,45,True,465.5
116.0,100.0,1856,True,500,4,coordination,46,True,464.0
141.0,100.0,1843,True,500,4,coordination,47,True,460.75
107.0,100.0,1874,True,500,4,coordination,48,True,468.5
100.0,100.0,1885,True,500,4,coordination,49,True,471.25
128.0,100.0,1850,True,500,4,coordination,50,True,462.5
129.0,100.0,1866,True,500,4,coordination,51,True,466.5
148.0,100.0,1856,True,500,4,coordination,52,True,464.0
118.0,100.0,1860,True,500,4,coordination,53,True,465.0
97.0,100.0,1878,True,500,4,coordination,54,True,469.5
128.0,100.0,1853,True,500,4,coordination,55,True,463.25
93.0,100.0,1888,True,500,4,coordination,56,True,472.0
112.0,100.0,1873,True,500,4,coordination,57,True,468.25
112.0,100.0,1870,True,500,4,coordination,58,True,467.5
103.0,100.0,1870,True,500,4,coordination,59,True,467.5
99.0,100.0,1862,True,500,4,coordination,60,True,465.5
114.0,100.0,1870,True,500,4,coordination,61,True,467.5
90.0,100.0,1882,True,500,4,coordination,62,True,470.5
105.0,100.0,1858,True,500,4,coordination,63,True,464.5
153.0,100.0,1822,True,500,4,coordination,64,True,455.5
110.0,100.0,1877,True,500,4,coordination,65,True,469.25
90.0,100.0,1889,True,500,4,coordination,66,True,472.25
157.0,100.0,1847,True,500,4,coordination,67,True,461.75
101.0,100.0,1880,True,500,4,coordination,68,True,470.0
114.0,100.0,1865,True,500,4,coordination,69,True,466.25
154.0,100.0,1850,True,500,4,coordination,70,True,462.5
137.0,100.0,1850,True,500,4,coordination,71,True,462.5
118.0,100.0,1878,True,500,4,coordination,72,True,469.5
153.0,100.0,1827,True,500,4,coordination,73,True,456.75
100.0,100.0,1875,True,500,4,coordination,74,True,468.75
101.0,100.0,1879,True,500,4,coordination,75,True,469.75
94.0,100.0,1890,True,500,4,coordination,76,True,472.5
91.0,100.0,1887,True,500,4,coordination,77,True,471.75
120.0,100.0,1869,True,500,4,coordination,78,True,467.25
119.0,100.0,1854,True,500,4,coordination,79,True,463.5
102.0,100.0,1869,True,500,4,coordination,80,True,467.25
122.0,100.0,1855,True,500,4,coordination,81,True,463.75
100.0,100.0,1885,True,500,4,coordination,82,True,471.25
94.0,100.0,1879,True,500,4,coordination,83,True,469.75
125.0,100.0,1844,True,500,4,coordination,84,True,461.0
122.0,100.0,1861,True,500,4,coordination,85,True,465.25
103.0,100.0,1872,True,500,4,coordination,86,True,468.0
97.0,100.0,1886,True,500,4,coordination,87,True,471.5
113.0,100.0,1865,True,500,4,coordination,88,True,466.25
133.0,100.0,1854,True,500,4,coordination,89,True,463.5
116.0,100.0,1878,True,500,4,coordination,90,True,469.5
128.0,100.0,1868,True,500,4,coordination,91,True,467.0
137.0,100.0,1846,True,500,4,coordination,92,True,461.5
120.0,100.0,1858,True,500,4,coordination,93,True,464.5
122.0,100.0,1860,True,500,4,coordination,94,True,465.0
109.0,100.0,1874,True,500,4,coordination,95,True,468.5
91.0,100.0,1891,True,500,4,coordination,96,True,472.75
155.0,100.0,1841,True,500,4,coordination,97,True,460.25
105.0,100.0,1879,True,500,4,coordination,98,True,469.75
113.0,100.0,1883,True,500,4,coordination,99,True,470.75
60.0,100.0,3767,True,500,8,coordination,0,True,470.875
78.0,100.0,3797,True,500,8,coordination,1,True,474.625
64.0,100.0,3772,True,500,8,coordination,2,True,471.5
64.0,100.0,3775,True,500,8,coordination,3,True,471.875
57.0,100.0,3786,True,500,8,coordination,4,True,473.25
54.0,100.0,3817,True,500,8,coordination,5,True,477.125
108.0,100.0,3704,True,500,8,coordination,6,True,463.0
54.0,100.0,3878,True,500,8,coordination,7,True,484.75
70.0,100.0,3811,True,500,8,coordination,8,True,476.375
67.0,100.0,3825,True,500,8,coordination,9,True,478.125
122.0,100.0,3681,True,500,8,coordination,10,True,460.125
73.0,100.0,3778,True,500,8,coordination,11,True,472.25
82.0,100.0,3802,True,500,8,coordination,12,True,475.25
76.0,100.0,3783,True,500,8,coordination,13,True,472.875
49.0,100.0,3830,True,500,8,coordination,14,True,478.75
67.0,100.0,3790,True,500,8,coordination,15,True,473.75
74.0,100.0,3790,True,500,8,coordination,16,True,473.75
72.0,100.0,3785,True,500,8,coordination,17,True,473.125
78.0,100.0,3800,True,500,8,coordination,18,True,475.0
68.0,100.0,3815,True,500,8,coordination,19,True,476.875
76.0,100.0,3732,True,500,8,coordination,20,True,466.5
56.0,100.0,3812,True,500,8,coordination,21,True,476.5
86.0,100.0,3769,True,500,8,coordination,22,True,471.125
98.0,100.0,3741,True,500,8,coordination,23,True,467.625
59.0,100.0,3849,True,500,8,coordination,24,True,481.125
87.0,100.0,3769,True,500,8,coordination,25,True,471.125
59.0,100.0,3846,True,500,8,coordination,26,True,480.75
70.0,100.0,3771,True,500,8,coordination,27,True,471.375
94.0,100.0,3769,True,500,8,coordination,28,True,471.125
60.0,100.0,3821,True,500,8,coordination,29,True,477.625
78.0,100.0,3786,True,500,8,coordination,30,True,473.25
67.0,100.0,3793,True,500,8,coordination,31,True,474.125
109.0,100.0,3739,True,500,8,coordination,32,True,467.375
56.0,100.0,3851,True,500,8,coordination,33,True,481.375
99.0,100.0,3765,True,500,8,coordination,34,True,470.625
53.0,100.0,3833,True,500,8,coordination,35,True,479.125
84.0,100.0,3775,True,500,8,coordination,36,True,471.875
61.0,100.0,3841,True,500,8,coordination,37,True,480.125
71.0,100.0,3789,True,500,8,coordination,38,True,473.625
55.0,100.0,3827,True,500,8,coordination,39,True,478.375
64.0,100.0,3776,True,500,8,coordination,40,True,472.0
51.0,100.0,3832,True,500,8,coordination,41,True,479.0
60.0,100.0,3805,True,500,8,coordination,42,True,475.625
92.0,100.0,3771,True,500,8,coordination,43,True,471.375
68.0,100.0,3813,True,500,8,coordination,44,True,476.625
69.0,100.0,3800,True,500,8,coordination,45,True,475.0
62.0,100.0,3779,True,500,8,coordination,46,True,472.375
63.0,100.0,3797,True,500,8,coordination,47,True,474.625
73.0,100.0,3735,True,500,8,coordination,48,True,466.875
72.0,100.0,3803,True,500,8,coordination,49,True,475.375
74.0,100.0,3773,True,500,8,coordination,50,True,471.625
73.0,100.0,3735,True,500,8,coordination,51,True,466.875
80.0,100.0,3786,True,500,8,coordination,52,True,473.25
76.0,100.0,3756,True,500,8,coordination,53,True,469.5
67.0,100.0,3815,True,500,8,coordination,54,True,476.875
61.0,100.0,3749,True,500,8,coordination,55,True,468.625
91.0,100.0,3787,True,500,8,coordination,56,True,473.375
95.0,100.0,3736,True,500,8,coordination,57,True,467.0
75.0,100.0,3803,True,500,8,coordination,58,True,475.375
71.0,100.0,3813,True,500,8,coordination,59,True,476.625
67.0,100.0,3775,True,500,8,coordination,60,True,471.875
59.0,100.0,3798,True,500,8,coordination,61,True,474.75
65.0,100.0,3818,True,500,8,coordination,62,True,477.25
63.0,100.0,3823,True,500,8,coordination,63,True,477.875
86.0,100.0,3776,True,500,8,coordination,64,True,472.0
57.0,100.0,3802,True,500,8,coordination,65,True,475.25
71.0,100.0,3800,True,500,8,coordination,66,True,475.0
57.0,100.0,3821,True,500,8,coordination,67,True,477.625
76.0,100.0,3795,True,500,8,coordination,68,True,474.375
96.0,100.0,3731,True,500,8,coordination,69,True,466.375
73.0,100.0,3780,True,500,8,coordination,70,True,472.5
49.0,100.0,3848,True,500,8,coordination,71,True,481.0
68.0,100.0,3803,True,500,8,coordination,72,True,475.375
63.0,100.0,3809,True,500,8,coordination,73,True,476.125
89.0,100.0,3706,True,500,8,coordination,74,True,463.25
65.0,100.0,3822,True,500,8,coordination,75,True,477.75
65.0,100.0,3816,True,500,8,coordination,76,True,477.0
88.0,100.0,3747,True,500,8,coordination,77,True,468.375
69.0,100.0,3787,True,500,8,coordination,78,True,473.375
58.0,100.0,3816,True,500,8,coordination,79,True,477.0
69.0,100.0,3806,True,500,8,coordination,80,True,475.75
100.0,100.0,3742,True,500,8,coordination,81,True,467.75
67.0,100.0,3820,True,500,8,coordination,82,True,477.5
75.0,100.0,3772,True,500,8,coordination,83,True,471.5
65.0,100.0,3775,True,500,8,coordination,84,True,471.875
73.0,100.0,3790,True,500,8,coordination,85,True,473.75
59.0,100.0,3805,True,500,8,coordination,86,True,475.625
56.0,100.0,3844,True,500,8,coordination,87,True,480.5
84.0,100.0,3769,True,500,8,coordination,88,True,471.125
92.0,100.0,3757,True,500,8,coordination,89,True,469.625
89.0,100.0,3733,True,500,8,coordination,90,True,466.625
81.0,100.0,3745,True,500,8,coordination,91,True,468.125
52.0,100.0,3842,True,500,8,coordination,92,True,480.25
56.0,100.0,3825,True,500,8,coordination,93,True,478.125
64.0,100.0,3813,True,500,8,coordination,94,True,476.625
48.0,100.0,3868,True,500,8,coordination,95,True,483.5
65.0,100.0,3768,True,500,8,coordination,96,True,471.0
68.0,100.0,3797,True,500,8,coordination,97,True,474.625
58.0,100.0,3823,True,500,8,coordination,98,True,477.875
107.0,100.0,3711,True,500,8,coordination,99,True,463.875
41.0,100.0,7607,True,500,16,coordination,0,True,475.4375
46.0,100.0,7509,True,500,16,coordination,1,True,469.3125
38.0,100.0,7630,True,500,16,coordination,2,True,476.875
38.0,100.0,7661,True,500,16,coordination,3,True,478.8125
37.0,100.0,7570,True,500,16,coordination,4,True,473.125
45.0,100.0,7567,True,500,16,coordination,5,True,472.9375
35.0,100.0,7575,True,500,16,coordination,6,True,473.4375
49.0,100.0,7598,True,500,16,coordination,7,True,474.875
46.0,100.0,7542,True,500,16,coordination,8,True,471.375
46.0,100.0,7499,True,500,16,coordination,9,True,468.6875
49.0,100.0,7605,True,500,16,coordination,10,True,475.3125
37.0,100.0,7664,True,500,16,coordination,11,True,479.0
36.0,100.0,7646,True,500,16,coordination,12,True,477.875
32.0,100.0,7701,True,500,16,coordination,13,True,481.3125
44.0,100.0,7495,True,500,16,coordination,14,True,468.4375
39.0,100.0,7572,True,500,16,coordination,15,True,473.25
42.0,100.0,7590,True,500,16,coordination,16,True,474.375
41.0,100.0,7626,True,500,16,coordination,17,True,476.625
29.0,100.0,7641,True,500,16,coordination,18,True,477.5625
48.0,100.0,7582,True,500,16,coordination,19,True,473.875
30.0,100.0,7695,True,500,16,coordination,20,True,480.9375
32.0,100.0,7650,True,500,16,coordination,21,True,478.125
35.0,100.0,7661,True,500,16,coordination,22,True,478.8125
39.0,100.0,7508,True,500,16,coordination,23,True,469.25
37.0,100.0,7588,True,500,16,coordination,24,True,474.25
36.0,100.0,7581,True,500,16,coordination,25,True,473.8125
35.0,100.0,7615,True,500,16,coordination,26,True,475.9375
33.0,100.0,7707,True,500,16,coordination,27,True,481.6875
30.0,100.0,7638,True,500,16,coordination,28,True,477.375
30.0,100.0,7612,True,500,16,coordination,29,True,475.75
34.0,100.0,7679,True,500,16,coordination,30,True,479.9375
31.0,100.0,7651,True,500,16,coordination,31,True,478.1875
39.0,100.0,7580,True,500,16,coordination,32,True,473.75
38.0,100.0,7637,True,500,16,coordination,33,True,477.3125
40.0,100.0,7643,True,500,16,coordination,34,True,477.6875
33.0,100.0,7632,True,500,16,coordination,35,True,477.0
41.0,100.0,7552,True,500,16,coordination,36,True,472.0
31.0,100.0,7662,True,500,16,coordination,37,True,478.875
45.0,100.0,7643,True,500,16,coordination,38,True,477.6875
37.0,100.0,7651,True,500,16,coordination,39,True,478.1875
40.0,100.0,7584,True,500,16,coordination,40,True,474.0
40.0,100.0,7564,True,500,16,coordination,41,True,472.75
48.0,100.0,7474,True,500,16,coordination,42,True,467.125
37.0,100.0,7531,True,500,16,coordination,43,True,470.6875
38.0,100.0,7575,True,500,16,coordination,44,True,473.4375
40.0,100.0,7626,True,500,16,coordination,45,True,476.625
58.0,100.0,7444,True,500,16,coordination,46,True,465.25
41.0,100.0,7562,True,500,16,coordination,47,True,472.625
39.0,100.0,7648,True,500,16,coordination,48,True,478.0
33.0,100.0,7667,True,500,16,coordination,49,True,479.1875
35.0,100.0,7654,True,500,16,coordination,50,True,478.375
31.0,100.0,7670,True,500,16,coordination,51,True,479.375
47.0,100.0,7556,True,500,16,coordination,52,True,472.25
38.0,100.0,7650,True,500,16,coordination,53,True,478.125
38.0,100.0,7651,True,500,16,coordination,54,True,478.1875
51.0,100.0,7457,True,500,16,coordination,55,True,466.0625
32.0,100.0,7684,True,500,16,coordination,56,True,480.25
41.0,100.0,7576,True,500,16,coordination,57,True,473.5
39.0,100.0,7633,True,500,16,coordination,58,True,477.0625
42.0,100.0,7622,True,500,16,coordination,59,True,476.375
39.0,100.0,7555,True,500,16,coordination,60,True,472.1875
45.0,100.0,7567,True,500,16,coordination,61,True,472.9375
38.0,100.0,7628,True,500,16,coordination,62,True,476.75
29.0,100.0,7710,True,500,16,coordination,63,True,481.875
40.0,100.0,7658,True,500,16,coordination,64,True,478.625
48.0,100.0,7522,True,500,16,coordination,65,True,470.125
30.0,100.0,7679,True,500,16,coordination,66,True,479.9375
43.0,100.0,7608,True,500,16,coordination,67,True,475.5
33.0,100.0,7687,True,500,16,coordination,68,True,480.4375
38.0,100.0,7662,True,500,16,coordination,69,True,478.875
29.0,100.0,7682,True,500,16,coordination,70,True,480.125
41.0,100.0,7529,True,500,16,coordination,71,True,470.5625
43.0,100.0,7597,True,500,16,coordination,72,True,474.8125
33.0,100.0,7653,True,500,16,coordination,73,True,478.3125
47.0,100.0,7549,True,500,16,coordination,74,True,471.8125
42.0,100.0,7542,True,500,16,coordination,75,True,471.375
45.0,100.0,7580,True,500,16,coordination,76,True,473.75
47.0,100.0,7417,True,500,16,coordination,77,True,463.5625
33.0,100.0,7633,True,500,16,coordination,78,True,477.0625
43.0,100.0,7494,True,500,16,coordination,79,True,468.375
38.0,100.0,7638,True,500,16,coordination,80,True,477.375
38.0,100.0,7608,True,500,16,coordination,81,True,475.5
39.0,100.0,7616,True,500,16,coordination,82,True,476.0
45.0,100.0,7571,True,500,16,coordination,83,True,473.1875
49.0,100.0,7489,True,500,16,coordination,84,True,468.0625
41.0,100.0,7551,True,500,16,coordination,85,True,471.9375
39.0,100.0,7600,True,500,16,coordination,86,True,475.0
43.0,100.0,7595,True,500,16,coordination,87,True,474.6875
34.0,100.0,7618,True,500,16,coordination,88,True,476.125
28.0,100.0,7664,True,500,16,coordination,89,True,479.0
53.0,100.0,7546,True,500,16,coordination,90,True,471.625
32.0,100.0,7648,True,500,16,coordination,91,True,478.0
42.0,100.0,7545,True,500,16,coordination,92,True,471.5625
32.0,100.0,7640,True,500,16,coordination,93,True,477.5
47.0,100.0,7563,True,500,16,coordination,94,True,472.6875
34.0,100.0,7680,True,500,16,coordination,95,True,480.0
38.0,100.0,7630,True,500,16,coordination,96,True,476.875
44.0,100.0,7611,True,500,16,coordination,97,True,475.6875
42.0,100.0,7512,True,500,16,coordination,98,True,469.5
43.0,100.0,7569,True,500,16,coordination,99,True,473.0625
